"Ad ID","Ad Text","Ad Landing Page","Ad Targeting Location","Excluded Connections","Age","Language","Placements","People Who Match","Friends of Connections","Ad Impressions","Ad Clicks","Ad Spend","Ad Creation Date","Ad End Date"
"192","As what happened to India while in police custody remains a major concern,
many are wondering why the 27-year-old was denied an appropriate medical
evaluation and proper care. The frequent reports of police brutality and
extreme use of force, leading to death has regrettably become a daily course.
Consequently, protests and demonstrations overflow in every nook and
cranny, demanding answers and justice. On February 1, India T. Cummings
was under the influence of the synth... #JusticeForindia: 27-Year-old Denied
Medical Treatment. Dies in Police Custody I Black Matters Black Matters","https://www.facebook.com/Black-Matters-1579673598947501/","United States: New York (+40 km) New York","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like Black Matters","Friends of people who are connected to Black Matters","7","0","2.89 RUB","03/04/16 12:46:00 AM PST","03/06/16 12:46:00 AM PST"
"35","There are some people who will always support you! And unfortunately, the
VA is not on the list. There are numerous examples of disgusting treatment of
our Veterans by the VA employees. And there is little chance the situation will
change in the near future. The failure of the Defense Department and VA to
create a joint electronic health record, despite spending $1 billion for
development is just another example of it. Click Learn More! Veterans USA
@veterans GovSpending","https://www.instagram.com/veterans—us/","United States","N/A","13 - 35","English (US)","Instagram Feed","Interests: Military, Veterans or Politics","N/A","0","0","None","01/14/16 06:25:20 AM PST","N/A"
"205","Unrepentant hateful Trump supporter enjoyed sucker punching black man at
rally.
https://blackmattersus.com/4652-trump-supporter-who-punched-black-man-at-
nc-rally-next-time-we-might-have-to-kill-him/ Following statements from his
emperor saying he'd like to punch a protester in the face. Donald Trump
supporter, John McGraw; 78, was caught on video sucker punching a black
man during a rally Wednesday in Fayetteville; North Carolina. Videos posted
to social media showing several angles of McGraw's... Trump Supporter Who
Punched Black Man at NC Rally: `Next Time We Might Have to Kill Him
Black... Black Matters","https://www.facebook.com/Black-Matters-1579673598947501/","United States: New York New York","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like Black Matters","Friends of people who are connected to Black Matters","10","0","5.46 RUB","03/14/16 06:11:31 AM PDT","03/15/16 06:11:30 AM PDT"
"1674","let's see who we support the most .... Like for Clinton. Comment for Bernie ;)","https://www.facebook.com/MuslimAmerica/","United States","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like United Muslims of America. Friends of
connections: Friends of people who are connected to United Muslims of
America","N/A","5","4","3.01 RUB","03/18/16 08:02:52 AM PDT","03/21/16 08:02:52 AM PDT"
"1660","we are Muslims and we stand together","https://www.facebook.com/MuslimAmerica/","United States","Exclude people who like United Muslims of America","18 - 48","English (UK), Arabic or English (US)","News Feed on mobile devices","Interests: Zaid Shakir, Muslims for America or Abu Eesa
Niamatullah","N/A","1,411","41","946.65 RUB","02/12/16 01:19:12 AM PST","N/A"
"1667","USA Muslims united","https://www.facebook.com/MuslimAmerica/","United States","Exclude people who like United Muslims of America","18 - 48","English (UK), Arabic or English (US)","News Feed on mobile devices","Interests: Zaid Shakir, Muslims for America or Abu Eesa
Niamatullah","N/A","2,819","57","1,685.89 RUB","02/12/16 01:19:12 AM PST","N/A"
"694","N/A","http://edition.cnn.com/2016/02/08/middleeast/syria-turkey-border-damon/","- Living In: United States
Interests: Syria, CNN; Turkey or Border (1997 film)","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","N/A","N/A","164","9","88.92 RUB","02/08/16 06:36:57 AM PST","02/09/16 06:36:57 AM PST"
"181","The                                    will attract the UN's attention to the long term
injustice and cruelty against people of color in the United States. The
genocide instituted by white supremacists should be stopped.
Join our protest that will be held
Also, join the event for more info:
#CrimesOfGenocide","https://www.facebook.com/blackmattersus/","United States: New York (+40 km) New York
Interests: Black Tea Patriots or BlackNews.com","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","N/A","N/A","0","0","0","02/09/16 05:37:37 AM PST","02/12/16 06:18:00 AM PST"
"827","It's time for changes in Black Community! Stay together brother let us be
together here!","https://www.facebook.comnVilliamsandKaIvin/","United States","Exclude people who like Williams&Kalvin","18 - 45","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Exclude: Behaviors: Hispanic(US - All), Hispanic(US - Spanish dominant),
Hispanic(US - English dominant), Hispanic(US - Bilingual: English and
Spanish) or Asian American (US)","Interests: BlackNews.com, Black (Color) or HuffPost
Black Voices
And Must Also Match: Behaviors: African American (US)","N/A","27","0","None","01/14/16 06:33:15 AM PST","N/A"
"1880","Many of y'all know that the civil war was not at all about slavery, it was about
freedom and independence from the Union. Click Learn More! South United
@south Yoyoyoyoyo","https://www.instagram.com/south—united/","United States
Interests: Confederate States of America or American History","N/A","14 - 65+","English (US)","Instagram Feed","N/A","N/A","91,968","432","17,339.78 RUB","01/06/16 06:22:09 AM PST","N/A"
"1947","Instagram Of The United States.Don't be a stranger, be a patriot! Follow us!
instotus Instagram Of The United Instotus","https://www.instagram.com/instotus/","United States","N/A","13 - 65+","N/A","Instagram Feed","Interests: Patriot(American Revolution) or Tea Party
Patriots","N/A","21,912","86","5,934.36 RUB","03/16/16 07:43:24 AM PDT","N/A"
"1758","It happens throughout the centuries. Black people are being oppressed and it
seems that Govt simply treats us as their slaves. Get breaking news and
analysis on the life of African American community in the US. Black Matters
Blackluive","https://blackmattersus.com/","United States","N/A","13 - 45","English (US)","Instagram Feed","Behaviors: African American (US)","N/A","12,708","65","1,796.68 RUB","03/24/16 04:00:41 AM PDT","N/A"
"1895","We won't tolerate removing general Robert E.Lee from Lee Circle! On this
Saturday, Jan 23, at 3:00 pm at Lee Circle, New Orleans, Louisiana. Come
and defend him! Like he defend the south! Click Learn More! South United On
Yoyoyoyoyo","https://www.instagram.com/p/BAw7qtAMbc4/","United States: New Orleans(+40 km)Louisiana","N/A","13 - 65+","English (US)","Instagram Feed","N/A","N/A","12,983","103","5,000.00 RUB","01/21/16 06:17:07 AM PST","N/A"
"849","Why don't american cops realize that being black is not a crime? African
american kids are being shot only for playing with toy guns... How is it
possible? Where is the justice? Our Government is blind, they simply don't
want to pay attention to this legalized homicide of own people... This is crazy!
We must speak about it!","https://www.facebook.comNVilliamsKalvin-788980617892144/","United States","N/A","18 - 54","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Accessing Facebook on: Wi-Fi","Behaviors: African American (US)
And Must Also Match: Interests: BlackNews.com, HuffPost Politics or
HuffPost Black Voices","N/A","0","0","None","01/19/16 03:45:52 AM PST","01/08/16 02:03:12 AM PST"
"859","N/A","https://www.facebook.com/WiIIiamsandKalvin/","United States
Interests: BlackNews.com, HuffPost Politics or HuffPost Black Voices","N/A","18 - 54","N/A","News Feed on desktop computers or News Feed on mobile
devices","N/A","N/A","2,574","50","850.00 RUB","02/02/16 06:18:30 AM PST","02/06/16 04:00:45 AM PST"
"900","Serena Williams will be world's highest paid female athlete — After her
dominance in the singles women tennis championship.
Congratulations to her for lifting the image of Black Americans. Her
achievement is ours and we're with her all the way through.
#SelinaWilliams #Highlypaidfemaleathlete #BlackWomenAchievements","https://www.facebook.comNViIIiamsandKaIvin/","United States","N/A","18 - 54","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Exclude: Behaviors: Hispanic(US - All), Hispanic(US - Spanish dominant),
Hispanic(US - English dominant), Hispanic(US - Bilingual: English and
Spanish) or Asian American (US)","Behaviors: African American (US)
And Must Also Match: Interests: BlackNews.com, HuffPost Politics or
HuffPost Black Voices","N/A","748","104","200.00 RUB","03/11/16 12:39:21 AM PST","03/12/16 12:39:20 AM PST"
"1713","Fed up with police violence? Wanna stop police brutality? Join us! Cop Block
Us (@cop_block_us) • lnstagram photos and videos AmericanCops","https://www.instagram.com/cop_block_us/","United States","N/A","13 - 40","N/A","lnstagram Feed","Interests: Cop Block","N/A","11,238","61","2,706.93 RUB","02/11/16 01:18:03 AM PST","N/A"
"837","Questions about why police shot and critically wounded a 17-year-old Somali
refugee in Salt Lake City grew Monday as civil rights groups called for
answers and several hundred protesters took the streets holdings signs that
read, ""Stop killer cops."" It's very insane when those who are to protect us
have turned into serial killers. The most annoying part is that they have
refused to release the footage video. They need retraining. Whatever
happened to Tasers? Whatever to rubber bullets? Whatever happened to
shooting shots in the sky as a warning? Why are police wearing body cam
and we can't see it? If they're right, let's see it.
Follow my Facebook: https://www.facebook.comnViIliamsandKalvin
Subscribe to my YouTube Channel:
https://www.youtube.com/channel/UCSbzPCwUDPvDCR6VRaOcDtg
Follow me on Twitter: https://twitter.com/Williams8kalvin","https://www.facebook.comnViIIiamsandKaIvin/","United States","Exclude people who like Williams&Kalvin","18 - 51","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Exclude: Multicultural Affinity: Hispanic(US -All), Hispanic(US - Spanish
dominant), Hispanic(US - English dominant), Hispanic(US - Bilingual) or
Asian American (US)","Interests: National Museum of American History, Stop
Racism!!, Malcolm X Memorial Foundation, Maya Angelou, Mumia Abu-
Jamal, The Raw Story or mother jones, Multicultural Affinity: African American
(US)","N/A","2,801","12","200.00 RUB","03/10/16 01:28:08 AM PST","03/12/16 01:28:07 AM PST"
"1921","I want Americans and Europeans understand and ask to feel the difference
between terrorists and faithful Muslim! Click Learn More! @muslim Voice•
Muslim Inst","https://www.instagram.com/muslim_voice/","United States
Interests: Islam or Al Jazeera","N/A","14 - 65+","English (US)","lnstagram Feed","N/A","N/A","13,604","47","1,494.73 RUB","01/06/16 03:51:08 AM PST","N/A"
"1630","I'm a Muslim and I'm proud","https://www.facebook.com/MuslimAmerica/","United States","Exclude people who like United Muslims of America","18 - 48","English (UK), Arabic or English (US)","News Feed on mobile devices","Interests: Zaid Shakir, Muslims for America or Abu Eesa
Niamatullah","N/A","33,027","819","20,181.68 RUB","02/12/16 01:19:12 AM PST","N/A"
"539","Hillary Clinton made new promises to extend our traitor President Obama's
pro-immigration policy. She also promised to offer illegals residency and ""a
path of citizenship"". During the debate on 8th March she was asked about
deportation.
Clinton said: ""I would not deport children. I do not want to deport family
members either. I want to, as I said, prioritize who would be deported: violent
criminals, people planning terrorist attacks, anybody who threatens us. That's
a relatively small universe."" Oh wonderful, so she admits she wants to be the
second Obama, like the first one isn't enough. And we know what's behind
this world ""children"" — young men who claim to be less than 18. Same way
the ""illegals without a criminal record"" is also those who are not proved to be
criminals yet.
Crossing the U.S. border without permission is already a crime. A crime that
should bring just one simple punishment — deportation and a prohibition of
further entrance. We do not need a president who doesn't understand that.
We do not need a president who forgives this kind of crime. We do not need
Hillary.","https://www.facebook.com/patriototus/","- Living In: United States","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like Being Patriotic","Friends of people who are connected to Being Patriotic","8","1","38.10 RUB","03/18/16 07:33:18 AM PDT","03/21/16 07:33:17 AM PDT"
"791","Community about black social and racial issues! Like to subscribe!","https://www.facebook.comNVilliamsandKaIvin/","United States","Exclude people who like Williams&Kalvin","18 - 45","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Exclude: Multicultural Affinity: Hispanic(US - All), Hispanic(US - Spanish
dominant), Hispanic(US - English dominant), Hispanic(US - Bilingual) or
Asian American (US)","Interests: Black Tea Patriots, Black Knowledge,
BlackNews.com, Black (Color) or HuffPost Black Voices
And Must Also Match: Multicultural Affinity: African American(US)","N/A","70","1","8.08 RUB","01/14/16 06:31:13 AM PST","N/A"
"780","Black Discrimination Awareness! Like to join!","https://www.facebook.com/WilliamsandKaIvin/","United States","Exclude people who like Williams&Kalvin","18 - 51","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Exclude: Behaviors: Hispanic(US - All), Hispanic(US - Spanish dominant),
Hispanic(US - English dominant), Hispanic(US - Bilingual: English and
Spanish) or Asian American (US)","Interests: National Museum of American History, Maya
Angelou, Mumia Abu-Jamal, The Raw Story or mother jones, Behaviors:
African American (US)","N/A","82,725","2,592","39,054.43 RUB","01/14/16 06:53:15 AM PST","N/A"
"805","A 21-year-old Oklahoma man was sentenced on Monday to 40 years in prison
for sexually assaulting orphaned children while on a missionary trip in Kenya
in 2014. Matthew works at an orphanage built and run by an American citizen
named Upendo Children Centre. The main aim of this orphanage was to
assist abandoned children in Nairobi, Kenya. Upon Matthew's arrival in
Kenya, he insisted on not staying in the apartment allocated to him by
authorities but preferred to stay in the very dormitory where these children
stayed. He also based his choice on being in a better position to assist the
children should the need arise. Mathew raped three teenagers — ages of 5, 9,
and 15 respectively for not less than 8 times. He also maltreated a 12 year old
boy. This outrageous act led to his sentence of 40 years imprisonment and a
fined of $15, 863.","https://www.facebook.comnViIIiamsandKalvin/","United States","N/A","18 - 54","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Exclude: Behaviors: Hispanic(US - All), Hispanic(US - Spanish dominant),
Hispanic(US - English dominant), Hispanic(US - Bilingual: English and
Spanish) or Asian American (US)","Behaviors: African American (US)
And Must Also Match: Interests: BlackNews.com, HuffPost Politics or
HuffPost Black Voices","N/A","11,206","1,132","5,000.00 RUB","03/17/16 05:30:18 AM PDT","03/20/16 05:30:18 AM PDT"
"689","Every man should stand for our borders! Join!","https://www.facebook.com/Secured-Borders-757183957716200/","United States","Exclude people who like Secured Borders","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","N/A","N/A","97,529","15,254","92,711.37 RUB","02/09/16 03:34:26 AM PST","N/A"
"792","We're black and We're proud of it! Join to understand how beautiful we are!","https://www.facebook.com/WilliamsandKaIvin/","United States","Exclude people who like Williams&Kalvin","18 - 45","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Exclude: Behaviors: Hispanic(US - All), Hispanic(US - Spanish dominant),
Hispanic(US - English dominant), Hispanic(US - Bilingual: English and
Spanish) or Asian American (US)","Interests: BlackNews.com, Black (Color) or HuffPost
Black Voices
And Must Also Match: Behaviors: African American (US)","N/A","51","0","None","01/14/16 06:32:30 AM PST","N/A"
"540","This Monday Clinton had a public interview event where she was asked to tell
about Iraq war and Intervention in Libya during her being as a secretary of
state. After attacks in Benghazi, after her actions and lies caused a national
scandal, after officially being caught on lies she afforded herself to make a
statement ""I've said Iraq was a mistake. Libya was a different kind of
calculation. And we didn't lose a single person.""
More than three years passed after the accident and still Clinton didn't even
contact Benghazi victims' families. She didn't even try to ask for excuse, like
those murdered Americans don't even exist. We definitely don't need a
President who lies without a twinge of conscience. Luckily most Americans
won't trust such an obvious liar.","https://www.facebook.com/patriototus/","- Living In: United States","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like Being Patriotic","Friends of people who are connected to Being Patriotic","61","10","10.73 RUB","03/18/16 07:31:08 AM PDT","03/19/16 07:31:08 AM PDT"
"1652","The KKK had used fear, intimidation and murder to brutally oppress over
African-Americans not less than what ISIS did to the Syrians ...","https://www.facebook.com/MuslimAmerica/","- Living In: United States","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like United Muslims of America, Friends of
connections: Friends of people who are connected to United Muslims of
America","N/A","2,569","330","500.00 RUB","03/17/16 04:22:24 AM PDT","03/19/16 08:04:43 AM PDT"
"1894","Click to Learn More! In the 1730s, a seven-year-old English girl was washed
up on the shores of West Africa and was adopted by her rescuers. She
became the wife of a Prince and started a dynasty that extends into many of
today's Xhosa royal families. Due to her recessive gene, now and then a child
is born in the area with bright blue eyes. This is fascinating! This is a pure luck
for a Black girl to be adopted and loved after being thrown to the sea. I guess
she deserved to be a queen after what she had experienced. Black people
are the best of the best and I'm proud to be Black! #Blackprideus #black
#blacklove #african #africanamerican #blacklivesmatter #icantbreathe
#blackpride #blackandproud black priiide Yoyoyoyoyoy","https://www.instagram.com/black_pride_us/","- Living In: United States","N/A","13 - 40","English (US)","lnstagram Feed","Interests: Say It Loud - I'm Black and I'm Proud or Stop
Police Brutality","N/A","1,589","4","405.25 RUB","01/15/16 12:56:09 AM PST","N/A"
"1631","I'm a Muslim and I'm proud","https://www.facebook.com/MuslimAmerica/","United States","Exclude people who like United Muslims of America","18 - 45","English (UK), Arabic or English (US)","News Feed on mobile devices","Interests: Zaid Shakir, Muslims for America or Abu Eesa
Niamatullah","N/A","0","0","None","03/10/16 05:35:24 AM PST","N/A"
"899","Last Saturday night. 68-year-old David Rice, also known as Mondo we Langa,
a former Black Panther passed away Nebraska prison.
In 1970, Rice was one of the two officers who were charged for the murder of
Omaha police officer, Larry Minard. Authorities claim they coaxed Larry to a
house with a 911 call, and then detonated a homemade bomb that killed him.
He was the seventh-longest-serving inmate in Nebraska.
Subsequent paroles and retrials were denied for these two men. Langa was in
prison for 45 years. Details of the cause of his death are still unknown.
Rest in peace, Mondo we Langa.
#MondoweLanga #blackpanther #LarryMinard","https://www.facebook.com/WiIIiamsandKalvin/","United States","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like Williams&Kalvin","-
Friends of people who are connected to Williams&Kalvin","4","0","13.71 RUB","03/17/16 05:30:40 AM PDT","03/20/16 05:30:40 AM PDT"
"1461","We are not against police, we against police brutality!","https://www.facebook.com/BlackJourney2Justice/","United States","Exclude people who like Don't Shoot","18 - 54","English (UK)or English (US)","News Feed on mobile devices","Interests: Cop Block","N/A","120,496","4,684","42,805.48 RUB","02/12/16 05:52:58 AM PST","N/A"
"1952","Stop the white privilege by participating in a PRO-Beyonce Rally! Support
Queen B!","https://www.facebook.com/Proudblacks-954167134618867/","United States","N/A","13 - 65+","N/A","Instagram Feed","Behaviors: African American (US)","N/A","1,499","0","32.61 RUB","02/12/16 09:05:44 AM PST","02/16/16 03:53:00 AM PST"
"817","Newest news and videos for Black community! Stay together, like to join!","https://www.facebook.com/WilliamsandKaIvin/","United States","Exclude people who like Williams&Kalvin","18 - 45","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Exclude: Multicultural Affinity: Hispanic(US - All), Hispanic(US - Spanish
dominant), Hispanic(US - English dominant), Hispanic(US - Bilingual) or
Asian American (US)","Interests: Black Tea Patriots, Black Knowledge,
BlackNews.com, Black (Color) or HuffPost Black Voices
And Must Also Match: Multicultural Affinity: African American(US)","N/A","88","1","35.00 RUB","01/14/16 06:34:14 AM PST","N/A"
"826","It is so disheartening knowing that people are put behind bars because they
failed to settle a fine. Most people are jailed because one way or the other
there was no money to do what was necessary at a particular time even
though they were innocent. Prosecutors have developed this platform as a
gold mine, extracting huge sum of money from civilians. You can be put
behind bars if you fail to comply with the demands. Suddenly one's life
becomes tattered when jail comes in, because there is no freedom of making
a better living. Federal prosecutors should shake up and hold judges and all
these people who take advantages of people by making them pay huge sums
of money or put someone behind bars because he/she couldn't pay a fine.
Follow my Facebook: https://www.facebook.comnViIliamsandKalvin
Subscribe to my YouTube Channel:
https://www.youtube.com/channel/UCSbzPCwUDPvDCR6VRaOcDtg
Follow me on Twitter: https://twitter.comnVilliams8kalvin","https://www.facebook.comnWiIliamsKalvin-788980617892144/","United States","Exclude people who like Williams&Kalvin","18 - 51","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Exclude: Behaviors: Hispanic(US - All), Hispanic(US - Spanish dominant),
Hispanic(US - English dominant), Hispanic(US - Bilingual: English and
Spanish) or Asian American (US)","Interests: National Museum of American History, Maya
Angelou, Mumia Abu-Jamal, The Raw Story or mother jones, Behaviors:
African American (US)","N/A","0","0","None","03/24/16 06:22:02 AM PDT","03/25/16 06:22:01 AM PDT"
"1327","Congressional Republicans voted on Thursday to make it more difficult for
refugees from Syria and Iraq to come to the US as the fallout from last
Friday's Isis terrorist attacks in Paris continues.
In addition, more than half of the US's governors have said they will no
longer provide placement for Syrian refugees, arguing that they pose too
great a risk to national security.
New Jersey governor and Republican presidential candidate Chris Christie
has said his state will not take in any refugees — ""not even orphans under the
age of five"".
Louisiana governor Bobby Jindal has said he has directed state police to
""track"" the Syrian refugees in his state, something his state police have
played down.
GOP presidential hopefuls Ted Cruz and Jeb Bush have suggested the US
government prioritize Christian refugees.
Barack Obama has pledged to veto the legislation, and has condemned the
anti-refugee comments as ""un-American"", but experts worry the backlash
could have dangerous consequences if these claims go unchecked.
The stories you need to read, in one handy email
Read more
""Sowing fear of refugees is exactly the kind of response groups like Isis are
seeking,"" said lain Levine, deputy executive director for program at Human
Rights Watch, on Thursday. ""Yes, governments need to bring order to
refugee processing and weed out militant extremists, but now more than ever
they also need to stand with people uprooted from their homes by ideologies
of hatred and help them find real protection.""
http://www.theguardian.com/us-news/2015/nov/19/syrian-refugees-in-america-
fact-from-fiction-congress Obama has condemned more than half of the US's
governors as `un-American' for saying they will no longer provide placement
for Syrian refugees. Who is right? Syrian refugees in America: separating fact
from fiction in the debate Stop A.1.","https://www.theguardian.com/us-news/2015/nov/19/syrian-refugees-in-
america-fact-from-fiction-congress","- Living In: United States
Interests: Syria, Republican Party (United States), Thursday or United States
Congress","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","N/A","N/A","306","22","100.00 RUB","01/08/16 12:52:11 AM PST","01/09/16 12:52:11 AM PST"
"820","Newest news and videos for Black community! Stay together, like to join!","https://www.facebook.com/WilliamsandKaIvin/","United States","Exclude people who like Williams&Kalvin","18 - 45","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Exclude: Behaviors: Hispanic(US - All), Hispanic(US - Spanish dominant),
Hispanic(US - English dominant), Hispanic(US - Bilingual: English and
Spanish) or Asian American (US)","Interests: BlackNews.com, Black (Color) or HuffPost
Black Voices
And Must Also Match: Behaviors: African American (US)","N/A","63","1","38.60 RUB","01/14/16 06:34:13 AM PST","N/A"
"1944","We stand for American Law Enforcement and we want you to join us! Support
The Police Libelibe","https://www.instagram.com/stay4police/","United States","N/A","13 - 65+","N/A","lnstagram Feed","Interests: Security alarm, Police, National security,
Security guard, Police officer or Safety","N/A","21,132","72","2,454.16 RUB","02/25/16 12:51:58 AM PST","03/31/16 06:08:00 AM PDT"
"1238","N/A","https://www.facebook.com/blacktivists/","United States: New York
Interests: Black Tea Patriots, Black Knowledge, BlackNews.com, BEING
BLACK!!! or HuffPost Black Voices","N/A","18 - 54","N/A","News Feed on desktop computers or News Feed on mobile
devices","N/A","N/A","0","0","0","02/18/16 05:30:07 AM PST","02/19/16 05:30:06 AM PST"
"858","Marshawn McCarrel, a prominent Black Lives Matter activist died outside
Ohio statehouse. He was the founder of ""Pursuing Our Dreams"", a
mentorship program, as well as the creator of a homeless outreach Program
called ""Feed the Streets"".","https://www.facebook.comnViIIiamsandKalvin/","United States","Exclude people who like Williams&Kalvin","18 - 51","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Exclude: Behaviors: Hispanic(US - All), Hispanic(US - Spanish dominant),
Hispanic(US - English dominant), Hispanic(US - Bilingual: English and
Spanish) or Asian American (US)","Interests: National Museum of American History, Maya
Angelou, Mumia Abu-Jamal, The Raw Story or mother jones, Behaviors:
African American (US)","N/A","12,994","255","2,000.00 RUB","02/12/16 06:39:37 AM PST","02/15/16 06:39:37 AM PST"
"1943","NO MORE CHAOS!
Instagram Of The US stands against racism!
God Bless America!","https://www.facebook.com/Instotus-1751255138430954/","United States","N/A","13 - 65+","N/A","Instagram Feed","Field of study: Police officer, Employers: Seaman, Job
title: Polisi militer, Soldado, Retired Police Officer, Officer, Colonel, Major
general (United States), Master sergeant, Chief of police, Commander (United
States), Sergeant, Police commissioner, Brigadier general, Petty officer,
Officer cadet, Sergeant Major of the Army, Lieutenant colonel (United States),
Chief petty officer, Lieutenant commander, Squadron leader, 911 Dispatcher
or Rear Admiral","N/A","7,588","0","1,498.49 RUB","02/14/16 11:13:46 PM PST","02/16/16 09:05:00 AM PST"
"538","The former secretary of state's chain of lies continues and seems like not
going to end. This Tuesday Hillary Clinton dared to state we have no
immigration crisis and things are just fine with invader policy. ""I think we've
done a really good job securing the border,"" she declared.
Well, that's her strategy — keep lying over and over until all her words
become true (which is never). Or maybe by ""good job"" she meant Obama's
Government provided Hillary's sponsors like Wall-Mart Corporation with low-
paid illegal workers?
If one day God lets this liar enter the White House as a president — that day
would be a real national tragedy.","https://www.facebook.com/patriototus/","- Living In: United States","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like Being Patriotic","Friends of people who are connected to Being Patriotic","11","3","13.41 RUB","03/18/16 07:30:48 AM PDT","03/19/16 07:30:47 AM PDT"
"40","Let's make America great again for the future generations! Click Learn More!
Veterans USA ( @veterans GovSpending","https://www.instagram.com/veterans_us/","United States
Interests: Independence or Patriotism","N/A","14 - 65+","English (US)","lnstagram Feed","N/A","N/A","12,476","25","1,203.51 RUB","01/06/16 03:11:48 AM PST","N/A"
"684","Secured borders - only salvation of US land!","https://www.facebook.com/Secured-Borders-757183957716200/","United States","Exclude people who like Secured Borders","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","N/A","N/A","43","2","102.27 RUB","02/09/16 03:35:11 AM PST","N/A"
"783","Your voice counts! Here you can find news and videos about black
community!","https://www.facebook.com/WilliamsandKalvin/","United States","Exclude people who like Williams&Kalvin","18 - 45","English (UK) or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Exclude: Multicultural Affinity: Hispanic (US - All), Hispanic (US - Spanish
dominant), Hispanic (US - English dominant), Hispanic (US - Bilingual) or
Asian American (US)","Interests: Black Tea Patriots, Black Knowledge,
BlackNews.com, Black (Color) or HuffPost Black Voices
And Must Also Match: Multicultural Affinity: African American (US)","N/A","39","1","0","01/14/16 06:38:40 AM PST","N/A"
"782","Brendan Carter decided to pay a visit to his sick uncle and was held by
officers in a public RTS bus station in Rochester, New York. Carter said he
was at a station waiting for bus. Freeing himself from emotional trauma,
Carter decided to hip his soul with music, when he put his headphones on
and started to dance. Suddenly, officers approached him and began asking
him out of the premises. Apparently he had not committed any crime or
violated any order, so he was disturbed and begun to argue with them.
Seriously this guy was detained for useless reasons. This is what American
police find interest in — unnecessary and useless way of harassing blacks.
Very ridiculous.
Subscribe to my Channel:
https://www.youtube.com/channel/UCSbzPCwUDPvDCR6VRaOcDtg
Follow me on Twitter: https://twitter.com/Williams8kalvin","https://www.facebook.com/VViIIiamsandKaIvin/","United States","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like Williams&Kalvin","Friends of people who are connected to Williams&Kalvin","760","31","99.78 RUB","03/10/16 01:28:41 AM PST","03/12/16 01:28:40 AM PST"
"789","Where is the justice? Our brothers and sisters are being cruelly killed by the
so-called police every day and our judicial system is absolutely blind. We are
all Americans, but why does our corrupt Government differ black and white
people? We want the same attitude! I don't want to be scared of living in my
country! They will never shut me up!
https://www.youtube.com/watch?v=GjSyORgShOI Where is the justice? Our
brothers and sisters are being cruelly killed by the so-called police every day
and our judicial system is absolutely blind. We are... Police is not above the
law!","https://www.youtube.com/watch?v=GjSyORgShOl","United States","N/A","18 - 54","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Accessing Facebook on: Wi-Fi","Interests: BlackNews.com, HuffPost Politics or HuffPost
Black Voices
And Must Also Match: Behaviors: African American (US)","N/A","3,067","172","1,000.00 RUB","01/05/16 02:04:48 AM PST","01/07/16 02:03:00 AM PST"
"814","Community about black social and racial issues! Like to subcribe!","https://www.facebook.comNVilliamsandKaIvin/","United States","Exclude people who like Williams&Kalvin","18 - 45","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices
Exclude: Behaviors: Hispanic(US - All), Hispanic(US - Spanish dominant),
Hispanic(US - English dominant), Hispanic(US - Bilingual: English and
Spanish) or Asian American (US)","Interests: BlackNews.com, Black (Color) or HuffPost
Black Voices
And Must Also Match: Behaviors: African American (US)","N/A","31","0","None","01/14/16 06:27:20 AM PST","N/A"
